;h;0.001953125;0.00390625;0.0078125;0.015625;0.03125;0.0625;0.125;0.25;0.5;1
0;0.001953125;0.0;0.0007400501447077115;0.0008874104567203609;0.0006418888887630677;0.0014098908146960693;0.0011544544657688552;0.0016005182767271178;0.0023350806355071385;0.058952423515995125;0.28419687818546974
1;0.00390625;0.0007400501447077115;0.0;0.0003500145238319114;0.0010200772694323576;0.0008915543956721908;0.0014498606777689031;0.00114508616211356;0.0018054370378584868;0.058969351812696316;0.28497313013508896
2;0.0078125;0.0008874104567203609;0.0003500145238319114;0.0;0.0008955694321910793;0.0007452467703479027;0.001308020103431787;0.0010484942601427082;0.0016957224562970288;0.0586619264665265;0.284422296780127
3;0.015625;0.0006418888887630677;0.0010200772694323576;0.0008955694321910793;0.0;0.001092128501896383;0.0008205412160535736;0.0014367997025766137;0.0022597523184086617;0.05875993376297618;0.28362410371246727
4;0.03125;0.0014098908146960693;0.0008915543956721908;0.0007452467703479027;0.001092128501896383;0.0;0.0008531869493251631;0.0006652886531651464;0.001368997192121225;0.057987442852750704;0.2848220511786877
5;0.0625;0.0011544544657688552;0.0014498606777689031;0.001308020103431787;0.0008205412160535736;0.0008531869493251631;0.0;0.0008587098974305428;0.0016490853421006948;0.05750931664725652;0.2838253431983622
6;0.125;0.0016005182767271178;0.00114508616211356;0.0010484942601427082;0.0014367997025766137;0.0006652886531651464;0.0008587098974305428;0.0;0.0009765283857735296;0.057179109245558114;0.2857653876786076
7;0.25;0.0023350806355071385;0.0018054370378584868;0.0016957224562970288;0.0022597523184086617;0.001368997192121225;0.0016490853421006948;0.0009765283857735296;0.0;0.0538073416052007;0.28509685546312646
8;0.5;0.058952423515995125;0.058969351812696316;0.0586619264665265;0.05875993376297618;0.057987442852750704;0.05750931664725652;0.057179109245558114;0.0538073416052007;0.0;0.3167879871688627
9;1;0.28419687818546974;0.28497313013508896;0.284422296780127;0.28362410371246727;0.2848220511786877;0.2838253431983622;0.2857653876786076;0.28509685546312646;0.3167879871688627;0.0
